*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=v1.4.5 (gnd)
*Date=18:40:24
*CreatedBy=Fritzing 0.9.4.2019-12-01.CD-498-0-a1ffcea
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
424;;;36.9189;-85.5728;0;Bottom;Copper Fill377
425;;;49.3776;-17.0055;0;Bottom;Copper Fill546
426;;;79.7433;-33.7314;0;Bottom;Copper Fill554
427;;;87.1982;-49.2127;0;Bottom;Copper Fill408
428;;;22.5298;-79.7308;0;Bottom;Copper Fill245
429;100k;0805 [SMD];27.4277;-90.0657;-90;Top;R13
430;;;15.494;-7.9631;0;Bottom;Copper Fill413
431;;;9.7409;-51.3844;0;Bottom;Copper Fill179
432;;;96.7232;-37.4398;0;Bottom;Copper Fill46
433;;;17.8689;-73.5078;0;Bottom;Copper Fill361
434;;;84.2137;-22.784;0;Bottom;Copper Fill190
435;1µF;0805 [SMD, multilayer];80.2053;-64.4208;180;Top;C11
436;;;9.4234;-90.8179;0;Bottom;Copper Fill97
437;;;94.4118;-67.9198;0;Bottom;Copper Fill266
438;;;12.1877;-78.3909;0;Bottom;Via126
439;;;24.4602;-22.6824;0;Bottom;Copper Fill331
440;;;10.414;-90.8179;0;Bottom;Copper Fill98
441;1k;0805 [SMD];41.7152;-90.0657;-90;Top;R12
442;;;17.6276;-44.7804;0;Bottom;Copper Fill39
443;;;54.4576;-17.0055;0;Bottom;Copper Fill460
444;;;47.8536;-50.4446;0;Bottom;Copper Fill282
445;;;14.0716;-82.5375;0;Bottom;Copper Fill186
446;;;41.4528;-65.1131;0;Bottom;Copper Fill482
447;;;19.6342;-41.072;0;Bottom;Copper Fill307
448;;;20.4724;-57.1248;0;Bottom;Copper Fill277
449;;;85.9409;-36.9572;0;Bottom;Copper Fill479
450;;;94.1832;-28.2831;0;Bottom;Copper Fill422
451;;;34.3662;-78.3084;0;Bottom;Copper Fill249
452;;;91.7702;-9.8554;0;Bottom;Copper Fill351
453;47µF;200 mil [THT, tantalum];86.8003;-86.6458;90;Bottom;C14
454;;;81.026;-91.7831;0;Bottom;Copper Fill240
455;;;82.9056;-91.7831;0;Bottom;Copper Fill580
456;;;6.2738;-33.0583;0;Bottom;Copper Fill151
457;;;29.5656;-65.2655;0;Bottom;Copper Fill516
458;;;26.0604;-13.3606;0;Bottom;Copper Fill346
459;;;63.6524;-41.5927;0;Bottom;Copper Fill531
460;;;28.6385;-64.313;0;Bottom;Copper Fill194
461;;;24.3713;-31.2422;0;Bottom;Copper Fill458
462;;;71.6788;-52.7179;0;Bottom;Copper Fill386
463;;;66.9036;-91.7831;0;Bottom;Copper Fill439
464;;;21.0185;-21.768;0;Bottom;Copper Fill145
465;;;87.6681;-34.1378;0;Bottom;Copper Fill415
466;;;70.7136;-36.5127;0;Bottom;Copper Fill166
467;;;52.5102;-85.0584;0;Bottom;Via142
468;;;81.7118;-27.5084;0;Bottom;Copper Fill326
469;;;57.658;-19.0883;0;Bottom;Copper Fill370
470;;;76.6318;-27.5084;0;Bottom;Copper Fill324
471;;TO220 [THT];21.3318;-67.7408;90;Bottom;Q8
472;2.49k;0805 [SMD];31.9453;-23.1458;180;Top;R1
473;100k;0805 [SMD];42.0327;-66.1083;-90;Top;R48
474;;;9.9441;-91.3132;0;Bottom;Copper Fill95
475;;;55.3677;-80.6134;0;Bottom;Via143
476;;;8.2296;-17.1198;0;Bottom;Copper Fill342
477;;;14.5034;-7.9631;0;Bottom;Copper Fill133
478;;;14.5796;-31.547;0;Bottom;Copper Fill53
479;;;22.0302;-5.36591;0;Bottom;Via158
480;;;74.0537;-88.57;0;Bottom;Copper Fill560
481;;;44.1833;-91.6434;0;Bottom;Copper Fill466
482;;;94.4118;-52.6798;0;Bottom;Copper Fill285
483;;;23.9776;-65.1131;0;Bottom;Copper Fill484
484;;;22.9489;-42.088;0;Bottom;Copper Fill391
485;;;38.1508;-65.2655;0;Bottom;Copper Fill514
486;;;49.1236;-44.7931;0;Bottom;Copper Fill171
487;;;18.6944;-80.0102;0;Bottom;Copper Fill251
488;;;55.7022;-19.0502;0;Bottom;Copper Fill70
489;;;31.9786;-25.2732;0;Bottom;Copper Fill59
490;100k;0805 [SMD];87.0452;-53.3083;0;Top;R37
491;;;63.6524;-41.5927;0;Bottom;Copper Fill211
492;;;52.7685;-42.4436;0;Bottom;Copper Fill199
493;;;14.6558;-14.0972;0;Bottom;Copper Fill347
494;;;4.064;-85.7379;0;Bottom;Copper Fill87
495;;;23.4188;-42.5579;0;Bottom;Copper Fill393
496;;;8.37767;-26.3208;0;Bottom;Via129
497;0.22µF;0805 [SMD, multilayer];57.5902;-24.0258;-90;Top;C6
498;;;70.5485;-83.998;0;Bottom;Copper Fill161
499;;;75.8444;-23.0507;0;Bottom;Copper Fill493
500;;;58.674;-38.913;0;Bottom;Copper Fill304
501;;;32.1818;-33.7568;0;Bottom;Copper Fill313
502;;;78.3336;-38.7479;0;Bottom;Copper Fill355
503;;;71.2427;-52.6733;0;Bottom;Via100
504;;;29.5656;-65.2655;0;Bottom;Copper Fill195
505;;;81.6864;-48.9079;0;Bottom;Copper Fill472
506;;;37.0078;-75.7684;0;Bottom;Copper Fill256
507;100k;0805 [SMD];87.0452;-45.0534;180;Top;R36
508;;;71.5137;-8.7378;0;Bottom;Copper Fill153
509;;;36.9189;-86.538;0;Bottom;Copper Fill99
510;;TO220 [THT];30.2218;-67.7408;90;Bottom;Q5
511;;;59.4233;-61.2396;0;Bottom;Copper Fill527
512;;;87.7527;-49.1808;0;Bottom;Via138
513;;;94.4118;-70.4598;0;Bottom;Copper Fill13
514;;;38.7985;-44.0438;0;Bottom;Copper Fill494
515;;;12.6238;-78.4227;0;Bottom;Copper Fill389
516;;;85.4456;-37.4779;0;Bottom;Copper Fill480
517;;;12.5222;-50.7748;0;Bottom;Copper Fill276
518;;;51.9684;-85.0775;0;Bottom;Copper Fill404
519;;;5.2832;-33.0583;0;Bottom;Copper Fill150
520;;;45.8089;-64.313;0;Bottom;Copper Fill517
521;;;90.9574;-88.8875;0;Bottom;Copper Fill572
522;;;87.5284;-89.2431;0;Bottom;Copper Fill233
523;;;79.1718;-27.5084;0;Bottom;Copper Fill325
524;;;65.9384;-91.7831;0;Bottom;Copper Fill438
525;;;20.7518;-5.2072;0;Bottom;Copper Fill78
526;;;11.303;-49.073;0;Bottom;Copper Fill31
527;;;79.0702;-14.6814;0;Bottom;Copper Fill343
528;;;65.3542;-41.5927;0;Bottom;Copper Fill212
529;;THT;53.4628;-12.6683;90;Bottom;J145
530;;;60.0837;-69.393;0;Bottom;Copper Fill381
531;;;55.8038;-80.6579;0;Bottom;Copper Fill125
532;;;94.6785;-27.7878;0;Bottom;Copper Fill141
533;;;87.6681;-49.708;0;Bottom;Copper Fill130
534;100k;0805 [SMD];27.4277;-81.4932;-90;Top;R14
535;;;48.6537;-44.2978;0;Bottom;Copper Fill449
536;;;9.96517;-90.7734;0;Bottom;Via78
537;;;78.867;-29.8706;0;Bottom;Copper Fill318
538;;DIP (Dual Inline) [THT];60.7653;-37.7508;180;Bottom;IC4
539;;;66.929;-71.0694;0;Bottom;Copper Fill12
540;;;84.2518;-27.5084;0;Bottom;Copper Fill327
541;;;5.83767;-32.9883;0;Bottom;Via153
542;;;14.0716;-90.8179;0;Bottom;Copper Fill504
543;;;40.2336;-31.7883;0;Bottom;Copper Fill570
544;;;14.2748;-46.5838;0;Bottom;Copper Fill36
545;;;32.3088;-9.2331;0;Bottom;Copper Fill583
546;;;67.6402;-58.9028;0;Bottom;Copper Fill271
547;;;31.3436;-9.2331;0;Bottom;Copper Fill582
548;;;43.4086;-12.9796;0;Bottom;Copper Fill74
549;;DIP (Dual Inline) [THT];78.5453;-57.1183;180;Bottom;IC1
550;;;9.9441;-90.348;0;Bottom;Copper Fill373
551;;;37.9984;-23.5079;0;Bottom;Copper Fill398
552;;;49.9237;-22.53;0;Bottom;Copper Fill536
553;;;66.9036;-91.7831;0;Bottom;Copper Fill159
554;;;66.4337;-92.2784;0;Bottom;Copper Fill156
555;;;80.8736;-19.3931;0;Bottom;Copper Fill419
556;;;94.4118;-37.4398;0;Bottom;Copper Fill45
557;;;41.0972;-7.6583;0;Bottom;Copper Fill206
558;;;60.0837;-22.53;0;Bottom;Copper Fill498
559;;;56.7182;-90.1575;0;Bottom;Copper Fill577
560;;;83.1342;-42.5579;0;Bottom;Copper Fill189
561;;;14.3764;-19.5836;0;Bottom;Copper Fill335
562;;;37.3888;-86.0427;0;Bottom;Copper Fill102
563;;;3.5941;-85.268;0;Bottom;Copper Fill85
564;470;0805 [SMD];52.5102;-24.0258;-90;Top;R4
565;;;18.0086;-53.5688;0;Bottom;Copper Fill283
566;;;51.0794;-65.1131;0;Bottom;Copper Fill490
567;;;14.4018;-51.5622;0;Bottom;Copper Fill286
568;120;0805 [SMD];30.0403;-36.0683;0;Top;R62
569;;;94.4118;-72.9998;0;Bottom;Copper Fill11
570;;;68.8594;-33.2107;0;Bottom;Copper Fill540
571;;;87.6681;-68.758;0;Bottom;Copper Fill523
572;22µF;0805 [SMD, multilayer];25.4502;-31.7183;180;Top;C23
573;;;32.3088;-9.2331;0;Bottom;Copper Fill237
574;;;39.2684;-31.7883;0;Bottom;Copper Fill569
575;0.1µF;0805 [SMD, multilayer];91.5627;-87.8432;90;Top;C13
576;;;81.1657;-49.454;0;Bottom;Copper Fill470
577;;;79.2734;-82.0676;0;Bottom;Copper Fill243
578;0.1µF;0805 [SMD, multilayer];49.9702;-17.9932;-90;Top;C3
579;;;95.1738;-28.2831;0;Bottom;Copper Fill423
580;0.22µF;0805 [SMD, multilayer];68.3852;-32.1083;-90;Top;C8
581;;;55.8038;-90.1575;0;Bottom;Copper Fill576
582;;;71.9836;-9.2331;0;Bottom;Copper Fill435
583;;;94.4118;-57.7598;0;Bottom;Copper Fill23
584;;;50.5714;-90.1575;0;Bottom;Copper Fill551
585;;;87.9348;-31.7756;0;Bottom;Copper Fill51
586;0.01µF;0805 [SMD, multilayer];75.3702;-24.0258;-90;Top;C25
587;100k;0805 [SMD];50.6052;-66.1083;-90;Top;R56
588;1k;0805 [SMD];83.0901;-11.0808;0;Top;R40
589;;;36.9527;-86.0109;0;Bottom;Via84
590;;;46.736;-65.2655;0;Bottom;Copper Fill197
591;0.22µF;0805 [SMD, multilayer];47.4302;-24.0258;-90;Top;C2
592;;TO220 [THT];17.5853;-89.2493;180;Bottom;Q2
593;;;71.2089;-53.2132;0;Bottom;Copper Fill384
594;;;87.6681;-34.1378;0;Bottom;Copper Fill136
595;10pF;0805 [SMD, multilayer];19.4902;-31.4733;90;Top;C18
596;;;71.2089;-53.2132;0;Bottom;Copper Fill107
597;;;71.2978;-58.3948;0;Bottom;Copper Fill274
598;;;21.5138;-22.2379;0;Bottom;Copper Fill147
599;;;70.9252;-15.8434;0;Bottom;Via134
600;;;58.1533;-18.593;0;Bottom;Copper Fill369
601;;;59.4233;-59.4616;0;Bottom;Copper Fill528
602;1k;0805 [SMD];87.0452;-39.9734;180;Top;R29
603;;;83.0834;-29.896;0;Bottom;Copper Fill317
604;;;39.5478;-75.7684;0;Bottom;Copper Fill257
605;;;11.303;-19.5836;0;Bottom;Copper Fill337
606;;300 mil [THT];63.0132;-84.1058;180;Bottom;D15
607;;;72.4789;-68.758;0;Bottom;Copper Fill203
608;1k;0805 [SMD];91.0003;-12.3508;180;Top;R60
609;;;22.1234;-85.0775;0;Bottom;Copper Fill91
610;1k;0805 [SMD];87.0452;-55.8483;180;Top;R23
611;;;14.1986;-15.0624;0;Bottom;Copper Fill73
612;;;44.7294;-91.1227;0;Bottom;Copper Fill467
613;;;46.736;-65.2655;0;Bottom;Copper Fill518
614;;THT;53.4628;-10.1283;90;Bottom;J146
615;;;31.1912;-82.5375;0;Bottom;Copper Fill182
616;;;74.0537;-86.6904;0;Bottom;Copper Fill561
617;;;5.7785;-33.5536;0;Bottom;Copper Fill428
618;;;22.9489;-43.0532;0;Bottom;Copper Fill390
619;;;29.3878;-75.7684;0;Bottom;Copper Fill253
620;;;8.7884;-55.2579;0;Bottom;Copper Fill220
621;;;83.8962;-66.2434;0;Bottom;Copper Fill17
622;10;0805 [SMD];70.8527;-60.9283;180;Top;R25
623;;;18.3388;-74.0031;0;Bottom;Copper Fill363
624;;;51.9176;-41.5927;0;Bottom;Copper Fill200
625;;;36.4236;-86.0427;0;Bottom;Copper Fill101
626;;;11.7348;-26.4035;0;Bottom;Copper Fill176
627;;;11.2776;-40.5386;0;Bottom;Copper Fill302
628;;;15.0241;-8.4584;0;Bottom;Copper Fill410
629;;;9.33017;-55.2133;0;Bottom;Via152
630;;;50.4444;-17.0055;0;Bottom;Copper Fill547
631;;;44.1833;-83.0836;0;Bottom;Copper Fill462
632;;;19.4437;-29.9976;0;Bottom;Copper Fill455
633;;;94.4118;-45.0598;0;Bottom;Copper Fill296
634;;;75.3237;-22.53;0;Bottom;Copper Fill492
635;;;94.6785;-28.7784;0;Bottom;Copper Fill420
636;;;38.1508;-65.2655;0;Bottom;Copper Fill193
637;;;21.7127;-32.6708;0;Bottom;Via156
638;;;22.9489;-43.0532;0;Bottom;Copper Fill113
639;;;66.294;-37.7446;0;Bottom;Copper Fill44
640;1k;0805 [SMD];24.5702;-90.0657;-90;Top;R15
641;;;70.6077;-84.4234;0;Bottom;Via165
642;;THT;95.3728;-20.9233;0;Bottom;JP2
643;;;79.2988;-70.4979;0;Bottom;Copper Fill119
644;;;31.9278;-75.7684;0;Bottom;Copper Fill254
645;;;3.5941;-85.268;0;Bottom;Copper Fill358
646;;;84.2137;-21.0822;0;Bottom;Copper Fill512
647;;;28.6385;-64.313;0;Bottom;Copper Fill515
648;;;41.0972;-12.7383;0;Bottom;Copper Fill229
649;;;21.0185;-21.768;0;Bottom;Copper Fill425
650;;;5.7785;-32.563;0;Bottom;Copper Fill149
651;;;71.5137;-9.7284;0;Bottom;Copper Fill432
652;;;65.9384;-91.7831;0;Bottom;Copper Fill158
653;;;87.9856;-26.594;0;Bottom;Copper Fill61
654;;;94.4118;-52.6798;0;Bottom;Copper Fill27
655;;;74.3966;-29.896;0;Bottom;Copper Fill316
656;;;49.9237;-89.5098;0;Bottom;Copper Fill549
657;;;51.7144;-18.3898;0;Bottom;Copper Fill340
658;;;14.4018;-35.0522;0;Bottom;Copper Fill48
659;;;94.4118;-75.5398;0;Bottom;Copper Fill8
660;;;39.7637;-32.2836;0;Bottom;Copper Fill226
661;;;83.1342;-58.4583;0;Bottom;Copper Fill187
662;;;38.4937;-24.0032;0;Bottom;Copper Fill396
663;;THT;68.0678;-69.8183;0;Bottom;JP1
664;;;54.8132;-80.6579;0;Bottom;Copper Fill124
665;;;17.8689;-73.5078;0;Bottom;Copper Fill88
666;;;21.0777;-22.1933;0;Bottom;Via147
667;1k;0805 [SMD];87.0452;-58.3883;180;Top;R24
668;;;57.5437;-22.53;0;Bottom;Copper Fill496
669;;;41.0972;-10.1983;0;Bottom;Copper Fill565
670;;;94.4118;-57.7598;0;Bottom;Copper Fill278
671;;;87.757;-41.8848;0;Bottom;Copper Fill33
672;;;38.4937;-23.038;0;Bottom;Copper Fill397
673;;;31.1912;-90.8179;0;Bottom;Copper Fill506
674;;;68.8594;-65.1512;0;Bottom;Copper Fill267
675;;;49.9872;-37.5668;0;Bottom;Copper Fill76
676;;;14.0208;-24.3334;0;Bottom;Copper Fill64
677;;;77.5716;-10.3634;0;Bottom;Copper Fill75
678;;;59.4233;-59.4616;0;Bottom;Copper Fill208
679;;;32.8676;-65.1131;0;Bottom;Copper Fill487
680;;;31.8727;-9.17591;0;Bottom;Via146
681;;;37.2237;-64.313;0;Bottom;Copper Fill513
682;;;8.7376;-50.3811;0;Bottom;Copper Fill180
683;;;55.8038;-80.6579;0;Bottom;Copper Fill402
684;;;66.4337;-91.2878;0;Bottom;Copper Fill437
685;;;94.1832;-28.2831;0;Bottom;Copper Fill142
686;10;0805 [SMD];70.8527;-39.9733;0;Top;R31
687;;;94.4118;-39.9798;0;Bottom;Copper Fill306
688;;;65.1637;-22.53;0;Bottom;Copper Fill500
689;;;76.6318;-29.642;0;Bottom;Copper Fill320
690;0.1µF;0805 [SMD, multilayer];55.0502;-17.9932;-90;Top;C5
691;;;86.7537;-88.4684;0;Bottom;Copper Fill231
692;;;36.9189;-86.538;0;Bottom;Copper Fill376
693;;;59.4233;-61.2396;0;Bottom;Copper Fill207
694;;;18.3388;-74.0031;0;Bottom;Copper Fill89
695;;;31.8389;-9.7284;0;Bottom;Copper Fill581
696;;;89.3402;-26.6383;0;Bottom;Via93
697;;;94.4118;-55.2198;0;Bottom;Copper Fill25
698;;;17.5006;-48.2094;0;Bottom;Copper Fill287
699;10;0805 [SMD];70.8527;-45.0533;180;Top;R32
700;;;11.7348;-58.3567;0;Bottom;Copper Fill529
701;;;19.9644;-30.5183;0;Bottom;Copper Fill456
702;;;94.4118;-37.4398;0;Bottom;Copper Fill309
703;;;71.5137;-8.7378;0;Bottom;Copper Fill433
704;;;54.8132;-80.6579;0;Bottom;Copper Fill401
705;;;8.3185;-26.848;0;Bottom;Copper Fill172
706;;;79.9592;-9.1188;0;Bottom;Copper Fill350
707;;;50.0125;-52.6733;0;Bottom;Arduino Mega 2560
708;;;41.9989;-13.6146;0;Bottom;Copper Fill573
709;;;83.8962;-26.8734;0;Bottom;Copper Fill58
710;;;28.575;-42.8627;0;Bottom;Copper Fill533
711;;;4.064;-85.7379;0;Bottom;Copper Fill360
712;;;28.4734;-5.5374;0;Bottom;Copper Fill79
713;;;14.0716;-90.8179;0;Bottom;Copper Fill183
714;;;14.0716;-82.5375;0;Bottom;Copper Fill508
715;;;58.6486;-19.0883;0;Bottom;Copper Fill94
716;;;94.4118;-60.2998;0;Bottom;Copper Fill273
717;;;58.1533;-19.5836;0;Bottom;Copper Fill368
718;;;78.3336;-70.4979;0;Bottom;Copper Fill118
719;;;81.9785;-92.7356;0;Bottom;Copper Fill238
720;;;5.7785;-33.5536;0;Bottom;Copper Fill148
721;;;14.0462;-54.9912;0;Bottom;Copper Fill281
722;;;27.9146;-91.1227;0;Bottom;Copper Fill465
723;;;7.2644;-40.5894;0;Bottom;Copper Fill301
724;1k;0805 [SMD];50.6052;-71.3058;90;Top;R58
725;;;81.4324;-42.5579;0;Bottom;Copper Fill510
726;;;14.4018;-24.8414;0;Bottom;Copper Fill329
727;;;20.6756;-65.2655;0;Bottom;Copper Fill520
728;;;49.9872;-7.2646;0;Bottom;Copper Fill352
729;;;38.5402;-23.4633;0;Bottom;Via137
730;;;9.2837;-55.7532;0;Bottom;Copper Fill218
731;;;66.3448;-68.1484;0;Bottom;Copper Fill264
732;;;10.414;-90.8179;0;Bottom;Copper Fill375
733;0.22µF;0805 [SMD, multilayer];60.1302;-24.0258;-90;Top;C27
734;;;53.1452;-19.0184;0;Bottom;Via133
735;;;70.0532;-84.4679;0;Bottom;Copper Fill442
736;;SO16;81.4028;-74.2633;90;Bottom;DRV8825
737;;;81.1657;-48.3872;0;Bottom;Copper Fill471
738;;;41.9989;-44.0438;0;Bottom;Copper Fill556
739;470;0805 [SMD];67.7502;-24.0258;-90;Top;R65
740;;;71.0438;-84.4679;0;Bottom;Copper Fill443
741;;;21.0185;-22.7332;0;Bottom;Copper Fill144
742;;;49.9237;-16.5102;0;Bottom;Copper Fill545
743;;;48.6537;-45.2884;0;Bottom;Copper Fill168
744;;;59.0042;-29.6928;0;Bottom;Copper Fill319
745;;;97.0534;-42.4944;0;Bottom;Copper Fill38
746;;;81.3054;-66.8784;0;Bottom;Copper Fill16
747;;;36.4236;-86.0427;0;Bottom;Copper Fill378
748;;;11.7348;-58.3567;0;Bottom;Copper Fill209
749;;;25.0444;-65.1131;0;Bottom;Copper Fill485
750;0.1µF;0805 [SMD, multilayer];76.6402;-32.1083;90;Top;C7
751;;;50.5714;-90.1575;0;Bottom;Copper Fill225
752;;;78.8627;-70.4533;0;Bottom;Via130
753;;;12.6238;-78.4227;0;Bottom;Copper Fill112
754;;;52.9336;-85.0775;0;Bottom;Copper Fill129
